,year,filiere,banque,ecole,inscrits_nb,inscrits_filles,inscrits_cinq_demi,admissibles_nb,admissibles_filles,admissibles_cinq_demi,classes_nb,classes_filles,classes_cinq_demi,rg_dernier_appele,integres_nb,integres_filles,integres_cinq_demi,places,appeles,integres_rg_median,integres_rg_moyen,longitude,latitude,postalcode
20961,2021,tsi,CONCOURS CENTRALE-SUPELEC,ISMANS-Groupe CESI Le Mans,430.0,6.0,15.6,270.0,4.4,19.6,39.0,10.3,20.5,,2.0,0.0,0.0,10,,22.0,22.0,0.1574687,48.0195628,72
20962,2021,pc,Autres écoles E3A,ISMANS-Groupe CESI Le Mans,269.0,38.7,17.8,240.0,40.8,18.3,32.0,28.1,18.8,,1.0,0.0,0.0,5.0,,21.0,21.0,0.1574687,48.0195628,72
20963,2021,pt,AUTRES ECOLES,ISMANS-Groupe CESI Le Mans,303.0,18.8,15.5,240.0,21.2,14.6,39.0,15.4,15.4,,6.0,0.0,0.0,10,,22.0,22.0,0.1574687,48.0195628,72
20964,2020,pc,Autres écoles E3A,Paoli Tech,317.0,42.0,19.9,,,,220.0,44.1,18.2,,0.0,0.0,0.0,2.0,,0.0,0.0,9.1528844,42.2985779,20
20965,2020,psi,Autres écoles E3A,Paoli Tech,460.0,31.1,12.6,,,,327.0,30.3,13.8,,0.0,0.0,0.0,4.0,,239.0,236.0,9.1528844,42.2985779,20
20966,2020,mp,Autres écoles E3A,Paoli Tech,425.0,31.3,21.4,,,,264.0,28.8,21.2,,2.0,50.0,50.0,4.0,,237.0,237.0,9.1528844,42.2985779,20
20967,2020,pt,AUTRES ECOLES,Paoli Tech,328.0,22.9,14.6,,,,235.0,22.6,16.6,,4.0,25.0,0.0,4.0,,222.0,215.0,9.1528844,42.2985779,20
20968,2019,psi,Autres écoles E3A,Paoli Tech,206.0,38.8,26.2,133.0,42.1,24.8,99.0,47.5,30.3,,2.0,0.0,50.0,4.0,,95.0,95.0,9.1528844,42.2985779,20
20969,2019,mp,Autres écoles E3A,Paoli Tech,172.0,40.7,22.1,112.0,41.1,17.9,83.0,42.2,14.5,,3.0,0.0,66.7,4.0,,69.0,73.0,9.1528844,42.2985779,20
20970,2019,pt,AUTRES ECOLES,Paoli Tech,110.0,26.4,17.3,88.0,25.0,15.9,43.0,25.6,23.3,,2.0,0.0,50.0,4.0,,40.0,40.0,9.1528844,42.2985779,20
20971,2019,pc,Autres écoles E3A,Paoli Tech,142.0,43.7,16.2,96.0,41.7,16.7,67.0,43.3,16.4,,1.0,0.0,0.0,2.0,,60.0,60.0,9.1528844,42.2985779,20
20972,2017,pc,Autres écoles E3A,Paoli Tech,105.0,43.8,28.6,54.0,53.7,35.2,11.0,63.6,27.3,11.0,0.0,0.0,0.0,2,,,,9.1528844,42.2985779,20
20973,2017,psi,Autres écoles E3A,Paoli Tech,210.0,35.7,24.8,81.0,37.0,18.5,21.0,33.3,14.3,20.0,1.0,0.0,100.0,4,,,,9.1528844,42.2985779,20
20974,2017,mp,Autres écoles E3A,Paoli Tech,150.0,38.7,24.0,78.0,43.6,21.8,22.0,40.9,18.2,22.0,0.0,0.0,0.0,4,,,,9.1528844,42.2985779,20
20975,2018,pc,Autres écoles E3A,Paoli Tech,109.0,44.0,22.0,72.0,45.8,29.2,31.0,48.4,29.0,,0.0,0.0,0.0,2,,0.0,0.0,9.1528844,42.2985779,20
20976,2018,mp,Autres écoles E3A,Paoli Tech,114.0,36.8,21.1,68.0,30.9,16.2,37.0,35.1,13.5,,0.0,0.0,0.0,4,,0.0,0.0,9.1528844,42.2985779,20
20977,2018,psi,Autres écoles E3A,Paoli Tech,205.0,39.0,22.9,123.0,39.8,23.6,41.0,39.0,31.7,,0.0,0.0,0.0,4,,0.0,0.0,9.1528844,42.2985779,20
20978,2021,psi,Autres écoles E3A,Paoli Tech,438.0,34.0,21.2,272.0,34.2,26.1,244.0,33.6,27.0,,1.0,0.0,0.0,4,,228.0,228.0,9.1528844,42.2985779,20
20979,2021,mp,Autres écoles E3A,Paoli Tech,411.0,33.8,19.0,270.0,35.2,17.8,259.0,35.5,17.8,,2.0,0.0,0.0,4,,212.0,212.0,9.1528844,42.2985779,20
20980,2021,pc,Autres écoles E3A,Paoli Tech,309.0,46.3,16.2,201.0,49.3,19.9,182.0,49.5,20.3,,0.0,0.0,0.0,2.0,,0.0,0.0,9.1528844,42.2985779,20
20981,2021,pt,AUTRES ECOLES,Paoli Tech,284.0,19.4,16.9,170.0,20.0,20.0,157.0,20.4,19.7,,1.0,0.0,100.0,4,,70.0,70.0,9.1528844,42.2985779,20
20982,2020,pc,Autres écoles E3A,Toulouse INP-ENIT,646.0,43.8,18.3,,,,240.0,47.5,12.9,,2.0,100.0,0.0,2.0,,216.0,216.0,0.0512515999999999,43.2249893,65
20983,2020,psi,Autres écoles E3A,Toulouse INP-ENIT,996.0,31.9,14.7,,,,494.0,31.4,12.8,,4.0,75.0,0.0,6.0,,269.0,329.0,0.0512515999999999,43.2249893,65
20984,2020,mp,Autres écoles E3A,Toulouse INP-ENIT,752.0,32.0,17.4,,,,230.0,37.8,8.7,,1.0,100.0,0.0,2.0,,223.0,223.0,0.0512515999999999,43.2249893,65
20985,2020,pt,AUTRES ECOLES,Toulouse INP-ENIT,545.0,18.3,15.4,,,,213.0,15.5,19.2,,2.0,100.0,0.0,6.0,,193.0,193.0,0.0512515999999999,43.2249893,65
20986,2020,tsi,BANQUE EPREUVES CCINP,Toulouse INP-ENIT,591.0,10.7,13.2,,,,216.0,11.1,19.4,,8.0,0.0,12.5,6.0,,72.0,78.0,0.0512515999999999,43.2249893,65
20987,2019,psi,Autres écoles E3A,Toulouse INP-ENIT,709.0,33.1,19.3,313.0,36.1,18.8,255.0,38.0,17.6,,4.0,0.0,0.0,6.0,,229.0,228.0,0.0512515999999999,43.2249893,65
20988,2019,mp,Autres écoles E3A,Toulouse INP-ENIT,423.0,35.0,21.5,117.0,34.2,12.0,96.0,33.3,13.5,,2.0,0.0,0.0,2.0,,54.0,54.0,0.0512515999999999,43.2249893,65
20989,2019,pt,AUTRES ECOLES,Toulouse INP-ENIT,482.0,19.7,17.0,207.0,16.4,19.8,160.0,16.9,20.0,,6.0,50.0,0.0,6.0,,146.0,141.0,0.0512515999999999,43.2249893,65
20990,2019,tsi,BANQUE EPREUVES CCINP,Toulouse INP-ENIT,539.0,9.5,19.7,217.0,6.9,19.8,136.0,5.9,19.9,,6.0,0.0,16.7,8.0,,108.0,96.0,0.0512515999999999,43.2249893,65
20991,2019,pc,Autres écoles E3A,Toulouse INP-ENIT,372.0,40.6,17.2,112.0,40.2,14.3,73.0,42.5,13.7,,1.0,0.0,0.0,2.0,,68.0,68.0,0.0512515999999999,43.2249893,65
20992,2018,pt,AUTRES ECOLES,Toulouse INP-ENIT,583.0,15.1,24.5,258.0,10.5,30.2,201.0,10.0,30.3,,6.0,0.0,33.3,6,,177.0,172.0,0.0512515999999999,43.2249893,65
20993,2018,pc,Autres écoles E3A,Toulouse INP-ENIT,536.0,41.0,17.2,199.0,45.2,16.6,154.0,47.4,15.6,,1.0,100.0,0.0,2,,124.0,124.0,0.0512515999999999,43.2249893,65
20994,2018,tsi,BANQUE EPREUVES C.C.P,Toulouse INP-ENIT,538.0,9.3,21.2,233.0,7.7,24.0,176.0,8.0,21.6,,8.0,12.5,0.0,8,,68.0,74.0,0.0512515999999999,43.2249893,65
20995,2018,mp,Autres écoles E3A,Toulouse INP-ENIT,562.0,30.8,24.6,199.0,29.6,17.1,158.0,30.4,15.8,,3.0,33.3,0.0,2,,108.0,112.0,0.0512515999999999,43.2249893,65
20996,2018,psi,Autres écoles E3A,Toulouse INP-ENIT,1055.0,31.1,21.5,376.0,25.5,17.8,320.0,25.0,17.8,,6.0,33.3,33.3,6,,176.0,172.0,0.0512515999999999,43.2249893,65
20997,2021,psi,Autres écoles E3A,Toulouse INP-ENIT,1033.0,33.0,16.4,423.0,33.8,14.2,318.0,35.2,13.2,,3.0,66.7,0.0,6,,278.0,215.0,0.0512515999999999,43.2249893,65
20998,2021,mp,Autres écoles E3A,Toulouse INP-ENIT,826.0,34.5,18.0,256.0,32.4,12.1,178.0,36.5,9.0,,2.0,50.0,0.0,2,,172.0,172.0,0.0512515999999999,43.2249893,65
20999,2021,tsi,BANQUE EPREUVES CCINP,Toulouse INP-ENIT,621.0,7.9,20.1,198.0,5.6,25.3,117.0,3.4,21.4,,8.0,0.0,12.5,4,,102.0,93.0,0.0512515999999999,43.2249893,65
21000,2021,pc,Autres écoles E3A,Toulouse INP-ENIT,655.0,42.9,18.3,220.0,42.7,15.9,181.0,43.1,15.5,,3.0,66.7,0.0,2.0,,121.0,132.0,0.0512515999999999,43.2249893,65
21001,2021,pt,AUTRES ECOLES,Toulouse INP-ENIT,502.0,21.3,18.1,208.0,22.6,16.8,163.0,21.5,14.1,,4.0,25.0,25.0,6,,155.0,154.0,0.0512515999999999,43.2249893,65
21002,2020,pc,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2294.0,36.4,19.4,,,,1186.0,38.2,18.7,,8.0,37.5,0.0,8.0,,925.0,919.0,3.5147174,50.3248476,59
21003,2020,pc,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2396.0,25.2,17.7,,,,1278.0,25.0,20.6,,5.0,40.0,20.0,5.0,,840.0,788.0,3.5147174,50.3248476,59
21004,2020,psi,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2294.0,36.4,19.4,,,,1186.0,38.2,18.7,,8.0,37.5,0.0,8.0,,925.0,919.0,3.5147174,50.3248476,59
21005,2020,psi,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2396.0,25.2,17.7,,,,1278.0,25.0,20.6,,5.0,40.0,20.0,5.0,,840.0,788.0,3.5147174,50.3248476,59
21006,2020,bcpst,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2294.0,36.4,19.4,,,,1186.0,38.2,18.7,,8.0,37.5,0.0,8.0,,925.0,919.0,3.5147174,50.3248476,59
21007,2020,bcpst,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2396.0,25.2,17.7,,,,1278.0,25.0,20.6,,5.0,40.0,20.0,5.0,,840.0,788.0,3.5147174,50.3248476,59
21008,2020,mp,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2396.0,25.2,17.7,,,,1278.0,25.0,20.6,,5.0,40.0,20.0,5.0,,840.0,788.0,3.5147174,50.3248476,59
21009,2020,mp,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2294.0,36.4,19.4,,,,1186.0,38.2,18.7,,8.0,37.5,0.0,8.0,,925.0,919.0,3.5147174,50.3248476,59
21010,2020,pt,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2294.0,36.4,19.4,,,,1186.0,38.2,18.7,,8.0,37.5,0.0,8.0,,925.0,919.0,3.5147174,50.3248476,59
21011,2020,pt,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2396.0,25.2,17.7,,,,1278.0,25.0,20.6,,5.0,40.0,20.0,5.0,,840.0,788.0,3.5147174,50.3248476,59
21012,2020,tsi,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2396.0,25.2,17.7,,,,1278.0,25.0,20.6,,5.0,40.0,20.0,5.0,,840.0,788.0,3.5147174,50.3248476,59
21013,2020,tsi,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2294.0,36.4,19.4,,,,1186.0,38.2,18.7,,8.0,37.5,0.0,8.0,,925.0,919.0,3.5147174,50.3248476,59
21014,2021,psi,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2538.0,26.8,16.1,1337.0,26.2,18.2,1337.0,26.2,18.2,,5.0,20.0,20.0,5,,1066.0,1007.0,3.5147174,50.3248476,59
21015,2021,psi,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2649.0,36.4,21.0,1358.0,37.4,24.1,1358.0,37.4,24.1,,9.0,33.3,44.4,8,,1136.0,1100.0,3.5147174,50.3248476,59
21016,2021,bcpst,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2538.0,26.8,16.1,1337.0,26.2,18.2,1337.0,26.2,18.2,,5.0,20.0,20.0,5,,1066.0,1007.0,3.5147174,50.3248476,59
21017,2021,bcpst,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2649.0,36.4,21.0,1358.0,37.4,24.1,1358.0,37.4,24.1,,9.0,33.3,44.4,8,,1136.0,1100.0,3.5147174,50.3248476,59
21018,2021,mp,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2538.0,26.8,16.1,1337.0,26.2,18.2,1337.0,26.2,18.2,,5.0,20.0,20.0,5,,1066.0,1007.0,3.5147174,50.3248476,59
21019,2021,mp,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2649.0,36.4,21.0,1358.0,37.4,24.1,1358.0,37.4,24.1,,9.0,33.3,44.4,8,,1136.0,1100.0,3.5147174,50.3248476,59
21020,2021,tsi,Groupe INSA,INSA Hauts de France Génie civil et bâtiment,530.0,9.8,18.9,164.0,13.4,28.0,164.0,13.4,28.0,,0.0,0.0,0.0,1,,0.0,0.0,3.5147174,50.3248476,59
21021,2021,tsi,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2538.0,26.8,16.1,1337.0,26.2,18.2,1337.0,26.2,18.2,,5.0,20.0,20.0,5,,1066.0,1007.0,3.5147174,50.3248476,59
21022,2021,tsi,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2649.0,36.4,21.0,1358.0,37.4,24.1,1358.0,37.4,24.1,,9.0,33.3,44.4,8,,1136.0,1100.0,3.5147174,50.3248476,59
21023,2021,pc,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2538.0,26.8,16.1,1337.0,26.2,18.2,1337.0,26.2,18.2,,5.0,20.0,20.0,5.0,,1066.0,1007.0,3.5147174,50.3248476,59
21024,2021,pc,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2649.0,36.4,21.0,1358.0,37.4,24.1,1358.0,37.4,24.1,,9.0,33.3,44.4,8.0,,1136.0,1100.0,3.5147174,50.3248476,59
21025,2021,pt,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2538.0,26.8,16.1,1337.0,26.2,18.2,1337.0,26.2,18.2,,5.0,20.0,20.0,5,,1066.0,1007.0,3.5147174,50.3248476,59
21026,2021,pt,Groupe INSA Inter-Filière,INSA Hauts de France Génie civil et bâtiment,2649.0,36.4,21.0,1358.0,37.4,24.1,1358.0,37.4,24.1,,9.0,33.3,44.4,8,,1136.0,1100.0,3.5147174,50.3248476,59
21027,2020,pc,Groupe INSA Inter-Filière,INSA Hauts de France Informatique et Cybersécurité,3132.0,23.5,19.5,,,,1047.0,22.4,21.7,,2.0,0.0,0.0,3.0,,750.0,811.0,3.5147174,50.3248476,59
21028,2020,psi,Groupe INSA Inter-Filière,INSA Hauts de France Informatique et Cybersécurité,3132.0,23.5,19.5,,,,1047.0,22.4,21.7,,2.0,0.0,0.0,3.0,,750.0,811.0,3.5147174,50.3248476,59
21029,2020,bcpst,Groupe INSA Inter-Filière,INSA Hauts de France Informatique et Cybersécurité,3132.0,23.5,19.5,,,,1047.0,22.4,21.7,,2.0,0.0,0.0,3.0,,750.0,811.0,3.5147174,50.3248476,59
21030,2020,mp,Groupe INSA,INSA Hauts de France Informatique et Cybersécurité,1667.0,27.6,18.6,,,,842.0,28.0,19.0,,8.0,12.5,12.5,10.0,,554.0,542.0,3.5147174,50.3248476,59
21031,2020,mp,Groupe INSA Inter-Filière,INSA Hauts de France Informatique et Cybersécurité,3132.0,23.5,19.5,,,,1047.0,22.4,21.7,,2.0,0.0,0.0,3.0,,750.0,811.0,3.5147174,50.3248476,59
21032,2020,pt,Groupe INSA Inter-Filière,INSA Hauts de France Informatique et Cybersécurité,3132.0,23.5,19.5,,,,1047.0,22.4,21.7,,2.0,0.0,0.0,3.0,,750.0,811.0,3.5147174,50.3248476,59
21033,2020,tsi,Groupe INSA,INSA Hauts de France Informatique et Cybersécurité,462.0,10.2,16.0,,,,162.0,8.6,19.8,,4.0,0.0,0.0,3.0,,94.0,90.0,3.5147174,50.3248476,59
21034,2020,tsi,Groupe INSA Inter-Filière,INSA Hauts de France Informatique et Cybersécurité,3132.0,23.5,19.5,,,,1047.0,22.4,21.7,,2.0,0.0,0.0,3.0,,750.0,811.0,3.5147174,50.3248476,59
21035,2021,psi,Groupe INSA Inter-Filière,INSA Hauts de France Informatique et Cybersécurité,3414.0,25.7,19.1,1127.0,25.8,21.0,1127.0,25.8,21.0,,0.0,0.0,0.0,4,,0.0,0.0,3.5147174,50.3248476,59
21036,2021,bcpst,Groupe INSA Inter-Filière,INSA Hauts de France Informatique et Cybersécurité,3414.0,25.7,19.1,1127.0,25.8,21.0,1127.0,25.8,21.0,,0.0,0.0,0.0,4,,0.0,0.0,3.5147174,50.3248476,59
21037,2021,mp,Groupe INSA,INSA Hauts de France Informatique et Cybersécurité,1935.0,27.7,21.4,980.0,28.2,23.1,980.0,28.2,23.1,,11.0,18.2,18.2,10,,618.0,608.0,3.5147174,50.3248476,59
21038,2021,mp,Groupe INSA Inter-Filière,INSA Hauts de France Informatique et Cybersécurité,3414.0,25.7,19.1,1127.0,25.8,21.0,1127.0,25.8,21.0,,0.0,0.0,0.0,4,,0.0,0.0,3.5147174,50.3248476,59
21039,2021,tsi,Groupe INSA,INSA Hauts de France Informatique et Cybersécurité,452.0,6.0,22.1,169.0,8.3,29.0,169.0,8.3,29.0,,1.0,0.0,0.0,1,,38.0,38.0,3.5147174,50.3248476,59
21040,2021,tsi,Groupe INSA Inter-Filière,INSA Hauts de France Informatique et Cybersécurité,3414.0,25.7,19.1,1127.0,25.8,21.0,1127.0,25.8,21.0,,0.0,0.0,0.0,4,,0.0,0.0,3.5147174,50.3248476,59
21041,2021,pc,Groupe INSA Inter-Filière,INSA Hauts de France Informatique et Cybersécurité,3414.0,25.7,19.1,1127.0,25.8,21.0,1127.0,25.8,21.0,,0.0,0.0,0.0,4.0,,0.0,0.0,3.5147174,50.3248476,59
21042,2021,pt,Groupe INSA Inter-Filière,INSA Hauts de France Informatique et Cybersécurité,3414.0,25.7,19.1,1127.0,25.8,21.0,1127.0,25.8,21.0,,0.0,0.0,0.0,4,,0.0,0.0,3.5147174,50.3248476,59
21043,2020,pc,Groupe INSA Inter-Filière,INSA Hauts de France Mécanique et Energétique,,,,,,,,,,,28.0,32.1,21.4,35.0,,1663.0,1640.0,3.5147174,50.3248476,59
21044,2020,psi,Groupe INSA Inter-Filière,INSA Hauts de France Mécanique et Energétique,,,,,,,,,,,28.0,32.1,21.4,35.0,,1663.0,1640.0,3.5147174,50.3248476,59
21045,2020,bcpst,Groupe INSA Inter-Filière,INSA Hauts de France Mécanique et Energétique,,,,,,,,,,,28.0,32.1,21.4,35.0,,1663.0,1640.0,3.5147174,50.3248476,59
21046,2020,mp,Groupe INSA,INSA Hauts de France Mécanique et Energétique,,,,,,,,,,,19.0,57.9,15.8,25.0,,741.0,720.0,3.5147174,50.3248476,59
21047,2020,mp,Groupe INSA Inter-Filière,INSA Hauts de France Mécanique et Energétique,,,,,,,,,,,28.0,32.1,21.4,35.0,,1663.0,1640.0,3.5147174,50.3248476,59
21048,2020,pt,Groupe INSA Inter-Filière,INSA Hauts de France Mécanique et Energétique,,,,,,,,,,,28.0,32.1,21.4,35.0,,1663.0,1640.0,3.5147174,50.3248476,59
21049,2020,tsi,Groupe INSA,INSA Hauts de France Mécanique et Energétique,,,,,,,,,,,5.0,0.0,20.0,4.0,,97.0,107.0,3.5147174,50.3248476,59
21050,2020,tsi,Groupe INSA Inter-Filière,INSA Hauts de France Mécanique et Energétique,,,,,,,,,,,28.0,32.1,21.4,35.0,,1663.0,1640.0,3.5147174,50.3248476,59
21051,2021,psi,Groupe INSA Inter-Filière,INSA Hauts de France Mécanique et Energétique,,,,,,,,,,,17.0,29.4,11.8,28,,1705.0,1639.0,3.5147174,50.3248476,59
21052,2021,bcpst,Groupe INSA Inter-Filière,INSA Hauts de France Mécanique et Energétique,,,,,,,,,,,17.0,29.4,11.8,28,,1705.0,1639.0,3.5147174,50.3248476,59
21053,2021,mp,Groupe INSA,INSA Hauts de France Mécanique et Energétique,,,,,,,,,,,8.0,25.0,25.0,29,,793.0,752.0,3.5147174,50.3248476,59
21054,2021,mp,Groupe INSA Inter-Filière,INSA Hauts de France Mécanique et Energétique,,,,,,,,,,,17.0,29.4,11.8,28,,1705.0,1639.0,3.5147174,50.3248476,59
21055,2021,tsi,Groupe INSA,INSA Hauts de France Mécanique et Energétique,,,,,,,,,,,7.0,0.0,14.3,5,,148.0,146.0,3.5147174,50.3248476,59
21056,2021,tsi,Groupe INSA Inter-Filière,INSA Hauts de France Mécanique et Energétique,,,,,,,,,,,17.0,29.4,11.8,28,,1705.0,1639.0,3.5147174,50.3248476,59
21057,2021,pc,Groupe INSA Inter-Filière,INSA Hauts de France Mécanique et Energétique,,,,,,,,,,,17.0,29.4,11.8,28.0,,1705.0,1639.0,3.5147174,50.3248476,59
21058,2021,pt,Groupe INSA Inter-Filière,INSA Hauts de France Mécanique et Energétique,,,,,,,,,,,17.0,29.4,11.8,28,,1705.0,1639.0,3.5147174,50.3248476,59
21059,2020,pc,Groupe INSA Inter-Filière,INSA Hauts de France Génie Industriel,,,,,,,,,,,12.0,41.7,41.7,10.0,,1511.0,1394.0,3.5147174,50.3248476,59
21060,2020,psi,Groupe INSA Inter-Filière,INSA Hauts de France Génie Industriel,,,,,,,,,,,12.0,41.7,41.7,10.0,,1511.0,1394.0,3.5147174,50.3248476,59
21061,2020,bcpst,Groupe INSA Inter-Filière,INSA Hauts de France Génie Industriel,,,,,,,,,,,12.0,41.7,41.7,10.0,,1511.0,1394.0,3.5147174,50.3248476,59
21062,2020,mp,Groupe INSA,INSA Hauts de France Génie Industriel,,,,,,,,,,,4.0,25.0,0.0,6.0,,622.0,609.0,3.5147174,50.3248476,59
21063,2020,mp,Groupe INSA Inter-Filière,INSA Hauts de France Génie Industriel,,,,,,,,,,,12.0,41.7,41.7,10.0,,1511.0,1394.0,3.5147174,50.3248476,59
21064,2020,pt,Groupe INSA Inter-Filière,INSA Hauts de France Génie Industriel,,,,,,,,,,,12.0,41.7,41.7,10.0,,1511.0,1394.0,3.5147174,50.3248476,59
21065,2020,tsi,Groupe INSA,INSA Hauts de France Génie Industriel,,,,,,,,,,,1.0,0.0,100.0,1.0,,60.0,60.0,3.5147174,50.3248476,59
21066,2020,tsi,Groupe INSA Inter-Filière,INSA Hauts de France Génie Industriel,,,,,,,,,,,12.0,41.7,41.7,10.0,,1511.0,1394.0,3.5147174,50.3248476,59
21067,2021,psi,Groupe INSA Inter-Filière,INSA Hauts de France Génie Industriel,3426.0,22.7,16.5,2012.0,23.6,19.4,2012.0,23.6,19.4,,4.0,75.0,25.0,9,,1663.0,1683.0,3.5147174,50.3248476,59
21068,2021,bcpst,Groupe INSA Inter-Filière,INSA Hauts de France Génie Industriel,3426.0,22.7,16.5,2012.0,23.6,19.4,2012.0,23.6,19.4,,4.0,75.0,25.0,9,,1663.0,1683.0,3.5147174,50.3248476,59
21069,2021,mp,Groupe INSA,INSA Hauts de France Génie Industriel,1623.0,28.4,20.9,948.0,29.3,21.8,948.0,29.3,21.8,,2.0,0.0,0.0,5,,560.0,560.0,3.5147174,50.3248476,59
21070,2021,mp,Groupe INSA Inter-Filière,INSA Hauts de France Génie Industriel,3426.0,22.7,16.5,2012.0,23.6,19.4,2012.0,23.6,19.4,,4.0,75.0,25.0,9,,1663.0,1683.0,3.5147174,50.3248476,59
21071,2021,tsi,Groupe INSA,INSA Hauts de France Génie Industriel,586.0,6.5,19.8,263.0,6.8,26.2,263.0,6.8,26.2,,2.0,50.0,0.0,1,,61.0,61.0,3.5147174,50.3248476,59
21072,2021,tsi,Groupe INSA Inter-Filière,INSA Hauts de France Génie Industriel,3426.0,22.7,16.5,2012.0,23.6,19.4,2012.0,23.6,19.4,,4.0,75.0,25.0,9,,1663.0,1683.0,3.5147174,50.3248476,59
21073,2021,pc,Groupe INSA Inter-Filière,INSA Hauts de France Génie Industriel,3426.0,22.7,16.5,2012.0,23.6,19.4,2012.0,23.6,19.4,,4.0,75.0,25.0,9.0,,1663.0,1683.0,3.5147174,50.3248476,59
21074,2021,pt,Groupe INSA Inter-Filière,INSA Hauts de France Génie Industriel,3426.0,22.7,16.5,2012.0,23.6,19.4,2012.0,23.6,19.4,,4.0,75.0,25.0,9,,1663.0,1683.0,3.5147174,50.3248476,59
21075,2020,pc,Groupe INSA Inter-Filière,INSA Hauts de France Mécatronique,,,,,,,,,,,19.0,0.0,10.5,16.0,,1511.0,1428.0,3.5147174,50.3248476,59
21076,2020,psi,Groupe INSA Inter-Filière,INSA Hauts de France Mécatronique,,,,,,,,,,,19.0,0.0,10.5,16.0,,1511.0,1428.0,3.5147174,50.3248476,59
21077,2020,bcpst,Groupe INSA Inter-Filière,INSA Hauts de France Mécatronique,,,,,,,,,,,19.0,0.0,10.5,16.0,,1511.0,1428.0,3.5147174,50.3248476,59
21078,2020,mp,Groupe INSA,INSA Hauts de France Mécatronique,,,,,,,,,,,8.0,12.5,0.0,9.0,,609.0,605.0,3.5147174,50.3248476,59
21079,2020,mp,Groupe INSA Inter-Filière,INSA Hauts de France Mécatronique,,,,,,,,,,,19.0,0.0,10.5,16.0,,1511.0,1428.0,3.5147174,50.3248476,59
21080,2020,pt,Groupe INSA Inter-Filière,INSA Hauts de France Mécatronique,,,,,,,,,,,19.0,0.0,10.5,16.0,,1511.0,1428.0,3.5147174,50.3248476,59
21081,2020,tsi,Groupe INSA,INSA Hauts de France Mécatronique,,,,,,,,,,,8.0,12.5,37.5,7.0,,137.0,139.0,3.5147174,50.3248476,59
21082,2020,tsi,Groupe INSA Inter-Filière,INSA Hauts de France Mécatronique,,,,,,,,,,,19.0,0.0,10.5,16.0,,1511.0,1428.0,3.5147174,50.3248476,59
21083,2021,psi,Groupe INSA Inter-Filière,INSA Hauts de France Mécatronique,,,,,,,,,,,9.0,33.3,11.1,12,,1909.0,1752.0,3.5147174,50.3248476,59
21084,2021,bcpst,Groupe INSA Inter-Filière,INSA Hauts de France Mécatronique,,,,,,,,,,,9.0,33.3,11.1,12,,1909.0,1752.0,3.5147174,50.3248476,59
21085,2021,mp,Groupe INSA,INSA Hauts de France Mécatronique,,,,,,,,,,,5.0,20.0,40.0,6,,747.0,674.0,3.5147174,50.3248476,59
21086,2021,mp,Groupe INSA Inter-Filière,INSA Hauts de France Mécatronique,,,,,,,,,,,9.0,33.3,11.1,12,,1909.0,1752.0,3.5147174,50.3248476,59
21087,2021,tsi,Groupe INSA,INSA Hauts de France Mécatronique,,,,,,,,,,,7.0,14.3,0.0,5,,142.0,156.0,3.5147174,50.3248476,59
21088,2021,tsi,Groupe INSA Inter-Filière,INSA Hauts de France Mécatronique,,,,,,,,,,,9.0,33.3,11.1,12,,1909.0,1752.0,3.5147174,50.3248476,59
21089,2021,pc,Groupe INSA Inter-Filière,INSA Hauts de France Mécatronique,,,,,,,,,,,9.0,33.3,11.1,12.0,,1909.0,1752.0,3.5147174,50.3248476,59
21090,2021,pt,Groupe INSA Inter-Filière,INSA Hauts de France Mécatronique,,,,,,,,,,,9.0,33.3,11.1,12,,1909.0,1752.0,3.5147174,50.3248476,59
